topic,word_id,word,meaning,romanization
korean_topik_6,k_4542,깨소금,Powdered sesame mixed with salt,kkaesogeum
korean_topik_6,k_4543,나빠지다,To become worse,nappajida
korean_topik_6,k_4544,남,A man,nam
korean_topik_6,k_4545,놓아두다,"Leave as it is, let it be",noaduda
korean_topik_6,k_4546,대접하다,Treatment,daejeophada
korean_topik_6,k_4547,무궁화,The rose of Sharon,mugunghwa
korean_topik_6,k_4548,바이러스,Virus,baireoseu
korean_topik_6,k_4549,방바닥,room’s floor,bangbadak
korean_topik_6,k_4550,번거롭다,Be troublesome.  할 일이 많아서 아주 바쁘다,beon-georeopda
korean_topik_6,k_4551,사냥,"Hunting, a hunt",sanyang
korean_topik_6,k_4552,사회생활,Social life,sahoesaenghwal
korean_topik_6,k_4553,설거지,Dishwashing,seolgeoji
korean_topik_6,k_4554,수년,Several years,sunyeon
korean_topik_6,k_4555,수출하다,To export,suchulhada
korean_topik_6,k_4556,숙소,one’s address,sukso
korean_topik_6,k_4557,슈퍼마켓,Supermarket,syupeomaket
korean_topik_6,k_4558,심리적,Psychological,simnijeok
korean_topik_6,k_4559,연기,"postponement,deferment",yeongi
korean_topik_6,k_4560,위로,"consolation,solace",wiro
korean_topik_6,k_4561,이용자,A user; visitor,iyongja
korean_topik_6,k_4562,입력하다,To input (data into the computer),ipryeokada
korean_topik_6,k_4563,자격증,A qualification certificate,jagyeokjeung
korean_topik_6,k_4564,진료,Medical examination and treatment,jillyo
korean_topik_6,k_4565,창가,"Next to a window, or, the window’s edge",changga
korean_topik_6,k_4566,초조하다,"Be impatient, irritated",chojohada
korean_topik_6,k_4567,타다,"Put in, mix, dissolve",tada
korean_topik_6,k_4568,한잔하다,To drink a glass of liquor,hanjanhada
korean_topik_6,k_4569,함께하다,"To do it together, with somebody",hamkkehada
korean_topik_6,k_4570,합격하다,To pass an exam,hapgyeokada
korean_topik_6,k_4571,화장지,Soft paper used when applying makeup,hwajangji
korean_topik_6,k_4572,힘껏,With all one’s might,himkkeot
korean_topik_6,k_4573,가요,A song,gayo
korean_topik_6,k_4574,감상,Appreciation,gamsang
korean_topik_6,k_4575,공짜,Free,gongjja
korean_topik_6,k_4576,공통되다,To be common,gongtongdoeda
korean_topik_6,k_4577,그만하다,Be about the same or  be neither better nor worse,geumanhada
korean_topik_6,k_4578,나들이,"Going out, an outing ; making a short visit to sb or somewhere",nadeuri
korean_topik_6,k_4579,녹이다,"Melt, dissolve",nōida
korean_topik_6,k_4580,눈가,The eye rims,nun-ga
korean_topik_6,k_4581,도망,Escape,domang
korean_topik_6,k_4582,모기,A mosquito,mogi
korean_topik_6,k_4583,미니,Mini,mini
korean_topik_6,k_4584,방면,Direction,bangmyeon
korean_topik_6,k_4585,법적,Legal,beopjeok
korean_topik_6,k_4586,벤치,Bench,benchi
korean_topik_6,k_4587,보수,"mending,repair",bosu
korean_topik_6,k_4588,볼일,"business,errand,engagement",bollil
korean_topik_6,k_4589,부끄러움,"shame,disgrace",bukkeureoum
korean_topik_6,k_4590,비누,Soap,binu
korean_topik_6,k_4591,비행,An irregularity,bihaeng
korean_topik_6,k_4592,빗줄기,Great streaks of rain,bitjulgi
korean_topik_6,k_4593,사회학,Social science,sahoeha
korean_topik_6,k_4594,성적,Sexual,seongjeok
korean_topik_6,k_4595,세수,Hand-washing,sesu
korean_topik_6,k_4596,순진하다,"To be naive,pure",sunjinhada
korean_topik_6,k_4597,스웨터,Sweater,seuweteo
korean_topik_6,k_4598,심심하다,to be bored,simsimhada
korean_topik_6,k_4599,어려워지다,To become difficult,eoryeowojida
korean_topik_6,k_4600,여행사,Travel agency,yeohaengsa
korean_topik_6,k_4601,올라서다,Stand up,ollaseoda
korean_topik_6,k_4602,왼손,The right hand,oenson
korean_topik_6,k_4603,유학생,A foreign student,yuhaksaeng
korean_topik_6,k_4604,은,Silver,eun
korean_topik_6,k_4605,자리,A spot at a table,jari
korean_topik_6,k_4606,잘생기다,To be handsome,jalsaenggida
korean_topik_6,k_4607,장애인,A handicapped person,jangaein
korean_topik_6,k_4608,재활용품,A recycled product,jaehwalyongpum
korean_topik_6,k_4609,저러다,Like that,jeoreoda
korean_topik_6,k_4610,저리,That place,jeori
korean_topik_6,k_4611,절약하다,To economize,jeoryakhada
korean_topik_6,k_4612,정반대,"Direct opposition, the exact reverse",jeongbandae
korean_topik_6,k_4613,진동,"vibration,shake",jindong
korean_topik_6,k_4614,찌개,A pot stew,jjigae
korean_topik_6,k_4615,추천,A recommendation,chucheon
korean_topik_6,k_4616,학점,"A unit, a point, a credit",hakjeom
korean_topik_6,k_4617,한가하다,"To be free, not busy",hangahada
korean_topik_6,k_4618,합격,Success in an examination,hapgyeok
korean_topik_6,k_4619,환영하다,To welcome,hwanyeonghada
korean_topik_6,k_4620,간접적,Indirect or  mediate,ganjeopjeok
korean_topik_6,k_4621,갈다,Renew or  substitute ; same as 바꾸다,galda
korean_topik_6,k_4622,경영하다,To manage or  adminster,gyeongyeonghada
korean_topik_6,k_4623,그리움,Yearning or  affection,geurium
korean_topik_6,k_4624,그사이,The while or  the meantime,geusai
korean_topik_6,k_4625,기념하다,Commemorate,ginyeomhada
korean_topik_6,k_4626,기도,A prayer,gido
korean_topik_6,k_4627,길거리,A street,gilgeori
korean_topik_6,k_4628,꽃잎,A petal,kkonnip
korean_topik_6,k_4629,넥타이,Necktie,nektai
korean_topik_6,k_4630,대강,General principles,daegang
korean_topik_6,k_4631,독립하다,To become independent,dongnip hada
korean_topik_6,k_4632,문밖,Outside the door,munbak
korean_topik_6,k_4633,방송하다,Broadcast,bangsonghada
korean_topik_6,k_4634,보충하다,"replenish,replace,fillup",bochunghada
korean_topik_6,k_4635,불완전하다,To be imerfect,burwallyeonhada
korean_topik_6,k_4636,불평,Dissatisfaction,bulpyeong
korean_topik_6,k_4637,붐비다,"Be congested,crowded ; to be full of",bum-bida
korean_topik_6,k_4638,생활환경,Life environment,saenghwal hwan-gyeong
korean_topik_6,k_4639,서명,"signing,autographing",seomyeong
korean_topik_6,k_4640,손등,The back of the hand,sondeung
korean_topik_6,k_4641,역사학,The study of history,yeoksahak
korean_topik_6,k_4642,영,"Really, totally",yeong
korean_topik_6,k_4643,오리,Duck,ori
korean_topik_6,k_4644,요리사,"A chef, a cook",yorisa
korean_topik_6,k_4645,원,Goodness! Gracious!,won
korean_topik_6,k_4646,원서,"An application, a written request",wonseo
korean_topik_6,k_4647,월,A month,wol
korean_topik_6,k_4648,이론적,Theoretical,ironjeok
korean_topik_6,k_4649,이제야,These days,ijeya
korean_topik_6,k_4650,임신하다,To be pregnant,imsinhada
korean_topik_6,k_4651,입원하다,To enter a hospital,ribwonhada
korean_topik_6,k_4652,자취,"A trace,vestige",jachwi
korean_topik_6,k_4653,잠그다,To lock,jamgeuda
korean_topik_6,k_4654,잡수시다,"eat,drink",japsusida
korean_topik_6,k_4655,장난감,A toy,jangnangam
korean_topik_6,k_4656,장례,A funeral,jangrye
korean_topik_6,k_4657,전기밥솥,Electric rice cooker,jeon gibapsot
korean_topik_6,k_4658,지금껏,"So far, till now",jigeumkkeot
korean_topik_6,k_4659,지름길,A shortcut,jireumgil
korean_topik_6,k_4660,지진,Earthquake,jijin
korean_topik_6,k_4661,참석자,Persons present,chamseokja
korean_topik_6,k_4662,창구,A window,changgu
korean_topik_6,k_4663,최저,"The lowest, the minimum/lowest price",choejeo
korean_topik_6,k_4664,코미디,Comedy,komidi
korean_topik_6,k_4665,튀기다,"To fry; splash, splatter",twigida
korean_topik_6,k_4666,필수,"necessary,indispensable",pilsu
korean_topik_6,k_4667,하품,Yawning,hapum
korean_topik_6,k_4668,한국말,Korean (language),hangukmal
korean_topik_6,k_4669,횟수,"The number of times, the frequency",hoetsu
korean_topik_6,k_4670,흐리다,"Be muddy, cloudy ;  with a tint of",heurida
korean_topik_6,k_4671,가능,Possibility,ganeung
korean_topik_6,k_4672,값싸다,Cheap or  low-priced,gapsada
korean_topik_6,k_4673,계란,An egg,gyeran
korean_topik_6,k_4674,교문,A school gate,gyomun
korean_topik_6,k_4675,권투,Boxing or  K1,gwontu
korean_topik_6,k_4676,긴장감,Feeling of tension,ginjanggam
korean_topik_6,k_4677,김,"1) Steam 2) scent, aroma",gim
korean_topik_6,k_4678,넷,4,net
korean_topik_6,k_4679,매달다,"Bind up, hang:  묶어서 드리우거나 걸다.",maeldala
korean_topik_6,k_4680,매주,Every week,maeju
korean_topik_6,k_4681,문제되다,Become a problem,munje doeda
korean_topik_6,k_4682,받침,"Support, prop",batchim
korean_topik_6,k_4683,북,North,buk
korean_topik_6,k_4684,불이익,"disadvantage,drawback",buriik
korean_topik_6,k_4685,불필요하다,To be unnecessary,bulpiryohada
korean_topik_6,k_4686,산부인과,Obstetrics and gynecology,sanbuingwa
korean_topik_6,k_4687,새우다,Sit up all night,saeuda
korean_topik_6,k_4688,서명하다,To sign,seomyeonghada
korean_topik_6,k_4689,수,"way,method",su
korean_topik_6,k_4690,수고하다,To work hard,sugohada
korean_topik_6,k_4691,수학,Pursuit of knowledge,suhak
korean_topik_6,k_4692,신부,"A holy father,priest",sinbu
korean_topik_6,k_4693,쓸데없다,To be useless,sseulde-eopda
korean_topik_6,k_4694,아뇨,"No, nay",anyo
korean_topik_6,k_4695,아래쪽,"The lower part, the bottom",araejjok
korean_topik_6,k_4696,아스팔트,Asphalt,aseupalteu
korean_topik_6,k_4697,아하,Dear me!  Goodness!,aha
korean_topik_6,k_4698,알코올,Alcohol,alko-ol
korean_topik_6,k_4699,액세서리,Accessory,aekseseori
korean_topik_6,k_4700,에어컨,Air conditioner,eeokeon
korean_topik_6,k_4701,염려하다,"To worry, be anxious about",yeomnyeohada
korean_topik_6,k_4702,오이,Cucumber,oi
korean_topik_6,k_4703,외삼촌,An uncle on one’s mother’s side,oesamchon
korean_topik_6,k_4704,요,Right near at hand,yo
korean_topik_6,k_4705,웃음소리,The sound of laughing,useumsori
korean_topik_6,k_4706,위쪽,The upper direction,witjjok
korean_topik_6,k_4707,음료수,Drinking water,eumnyosu
korean_topik_6,k_4708,인쇄,"printing,typography",inswae
korean_topik_6,k_4709,잔디,Lawn,jandi
korean_topik_6,k_4710,전세,renting with a big downpayment and not paying month to month,jeonse
korean_topik_6,k_4711,조깅,Jogging,joging
korean_topik_6,k_4712,초대,An invitation,choda
korean_topik_6,k_4713,치다,"(a storm, strong wind, rain, lightning) to strike, hit",chida
korean_topik_6,k_4714,캠퍼스,Campus,kaempeoseu
korean_topik_6,k_4715,터널,Tunnel,teoneol
korean_topik_6,k_4716,통,Counters for letters,tong
korean_topik_6,k_4717,퇴직금,Retirement grants,toeujikgeum
korean_topik_6,k_4718,환갑,one’s 60th anniversary,hwanggap
korean_topik_6,k_4719,가만있다,Remain still or  motionless,gaman-ita
korean_topik_6,k_4720,간편하다,Simplicity or  convenience,ganpyeonhada
korean_topik_6,k_4721,감동적,Sensational,gamdongjeok
korean_topik_6,k_4722,건너오다,To come across to this side of something,geonneooda
korean_topik_6,k_4723,관광지,Tourist area,gwan'gwangji
korean_topik_6,k_4724,교복,School uniform,gyobok
korean_topik_6,k_4725,교포,A Korean living abroad,gyopo
korean_topik_6,k_4726,귀가하다,To return home,gwigahada
korean_topik_6,k_4727,날아다니다,Fly about,naradanida
korean_topik_6,k_4728,마음씨,"Disposition, nature",maeumssi
korean_topik_6,k_4729,만,"Just, full",man
korean_topik_6,k_4730,메모,Memo,memo
korean_topik_6,k_4731,몇십,In the tens,myeotsip
korean_topik_6,k_4732,몸매,one’s figure,mommae
korean_topik_6,k_4733,몸무게,Body weight,mommuge
korean_topik_6,k_4734,무관심,"Indifference, unconcern",mugwansim
korean_topik_6,k_4735,반짝이다,"Shine, glitter",banjjagida
korean_topik_6,k_4736,배달,Delivery,baedal
korean_topik_6,k_4737,번역,Translation,beonyeok
korean_topik_6,k_4738,부인,Wife,buin
korean_topik_6,k_4739,분주하다,"Be busy,crowded",bunjuhada
korean_topik_6,k_4740,비닐봉지,Plastic bag,binilbongji
korean_topik_6,k_4741,비판적,Critical,bipanjeok
korean_topik_6,k_4742,뺏다,Straight,paetda
korean_topik_6,k_4743,사전,Dictionary,sajeon
korean_topik_6,k_4744,서랍,A drawer,seorap
korean_topik_6,k_4745,소나기,A sudden rain shower,sonagi
korean_topik_6,k_4746,소중히,"seriously,with care",sojunghi
korean_topik_6,k_4747,손잡이,"A handle,knob",sonjabi
korean_topik_6,k_4748,수도꼭지,"A faucet,tap",sudokkokji
korean_topik_6,k_4749,실례,"rudeness,impolite",sillye
korean_topik_6,k_4750,싸구려,"cheap,inferior (a bargain)",ssaguryeo
korean_topik_6,k_4751,안녕,hello/goodbye,annyeong
korean_topik_6,k_4752,안되다,To refuse to accept,andoeda
korean_topik_6,k_4753,약국,Pharmacy,yakguk
korean_topik_6,k_4754,어찌나,"extremely,quite,awfully",eojjina
korean_topik_6,k_4755,엉터리,"Fake, sham",eongteori
korean_topik_6,k_4756,연하다,"Tender, soft, mild",yeonhada
korean_topik_6,k_4757,원숭이,A monkey,wonsungi
korean_topik_6,k_4758,위법,"illegality,a breach of the law",wibeop
korean_topik_6,k_4759,육체적,"Corporeal, of the flesh",yukchejeok
korean_topik_6,k_4760,음력,The lunar calendar,eumnyeok
korean_topik_6,k_4761,이혼,Divorce,ihon
korean_topik_6,k_4762,일회용,For one time use,ilhoeyong
korean_topik_6,k_4763,잔디밭,"lawn,grass",jandibat
korean_topik_6,k_4764,저기,"“hey,look here,now”",jeogi
korean_topik_6,k_4765,전문직,Specialty job,jeonmunjik
korean_topik_6,k_4766,전화기,Telephone receiver,jeonhwagi
korean_topik_6,k_4767,제출,"presentation,submission",jechul
korean_topik_6,k_4768,지난주,Last week,jinanju
korean_topik_6,k_4769,진달래,Azalea,jindallae
korean_topik_6,k_4770,쪽,"A portion, a side",jjok
korean_topik_6,k_4771,찌다,"chop,hack",jjida
korean_topik_6,k_4772,차남,one’s second eldest son,chanam
korean_topik_6,k_4773,채점,"marking,grading,scoring",chaejeom
korean_topik_6,k_4774,침착하다,"Self-possession, composure",chimchakada
korean_topik_6,k_4775,캄캄하다,To be pitch-black,kamkamhada
korean_topik_6,k_4776,타자기,A typewriter,tajigi
korean_topik_6,k_4777,팬티,Panties (male and female underwear),paenti
korean_topik_6,k_4778,편히,"Easily, comfortably",pyeoni
korean_topik_6,k_4779,포인트,Point,pointeu
korean_topik_6,k_4780,포크,Fork,pokeu
korean_topik_6,k_4781,한밤중,Midnight,hanbamjung
korean_topik_6,k_4782,효도,Filial piety,hyodo
korean_topik_6,k_4783,가구,Furniture,gagu
korean_topik_6,k_4784,간호사,Nurse,ganohosa
korean_topik_6,k_4785,개나리,A forsythia or  a golden-bell tree,gaenari
korean_topik_6,k_4786,고등학생,High school student,godeunghaksaeng
korean_topik_6,k_4787,골목길,An alley,golmokgil
korean_topik_6,k_4788,귀가,Returning home,gwiga
korean_topik_6,k_4789,그리워하다,Yearn or  be attached to,geuriwohada
korean_topik_6,k_4790,기억나다,To memorize,gieongnada
korean_topik_6,k_4791,기침,Coughing,gichim
korean_topik_6,k_4792,노랫소리,A singing voice,noraetsori
korean_topik_6,k_4793,다섯,5,daseot
korean_topik_6,k_4794,닭고기,Chicken meat for eating,dakgogi
korean_topik_6,k_4795,대학교수,University professor,daehakgyosu
korean_topik_6,k_4796,딸아이,Daughter,ttarai
korean_topik_6,k_4797,만족스럽다,Satisfied,manjokseureopda
korean_topik_6,k_4798,미움,Hatred,mi-um
korean_topik_6,k_4799,바가지,A gourd dipper,bagaji
korean_topik_6,k_4800,발끝,On tiptoes,balkkeut
korean_topik_6,k_4801,배꼽,The navel,baekkob
korean_topik_6,k_4802,병실,An infirmary,byeongsil
korean_topik_6,k_4803,봉사하다,"serve,render service",bong sahada
korean_topik_6,k_4804,비행장,An airfield,bihaengjang
korean_topik_6,k_4805,사랑스럽다,Lovely,sarangseureopda
korean_topik_6,k_4806,숟가락,A spoon,sutgarak
korean_topik_6,k_4807,술병,A bottle of alcohol,sulbyeong
korean_topik_6,k_4808,습기,"moisture,humidity",seupgi
korean_topik_6,k_4809,쓰이다,Be writted,sseuilda
korean_topik_6,k_4810,엽서,A postcard,yeopseo
korean_topik_6,k_4811,예보,"forecast,predict",yebo
korean_topik_6,k_4812,요일,A day of the week not the weekend,yoil
korean_topik_6,k_4813,욕실,"A bathroom,a bath",yoksil
korean_topik_6,k_4814,용감하다,"To be brave, courageous",yonggamhada
korean_topik_6,k_4815,운전기사,The driver,unjeongisa
korean_topik_6,k_4816,위험성,"riskiness,jeapordy",wiheomseong
korean_topik_6,k_4817,익다,"Get familiar with, experienced with",ikda
korean_topik_6,k_4818,일,One,il
korean_topik_6,k_4819,장마,The rainy spell in the summer,jangma
korean_topik_6,k_4820,재학,"To be in school, be attending school",jaehak
korean_topik_6,k_4821,전기,a biography,jeongi
korean_topik_6,k_4822,전시하다,To display,jeonsihada
korean_topik_6,k_4823,정기적,"fixed,regular (time sth)",jeonggijeok
korean_topik_6,k_4824,종교적,Of religions,jonggyojeok
korean_topik_6,k_4825,주관적,Subjective,jugwanjeok
korean_topik_6,k_4826,직장인,A worker,jikjangin
korean_topik_6,k_4827,진심,"The whole heart, sincerity",jinsim
korean_topik_6,k_4828,질문하다,Ask a person a question,jilmunhada
korean_topik_6,k_4829,짧아지다,To become short,jjalbajida
korean_topik_6,k_4830,찌다,To put on weight,jjida
korean_topik_6,k_4831,책가방,Bookbag,chaekgabang
korean_topik_6,k_4832,천국,Heaven,cheongguk
korean_topik_6,k_4833,치약,Toothpaste,chiyak
korean_topik_6,k_4834,큰절,A deep bow,keunjeol
korean_topik_6,k_4835,학과,A department in a college,hakgwa
korean_topik_6,k_4836,후회,"repentance,regret",huhwe
korean_topik_6,k_4837,강조,Emphasis or  stress,gangjo
korean_topik_6,k_4838,게시판,A notice board or  a bulletin board,gesipan
korean_topik_6,k_4839,공통점,A common point or  a common feature,gongtongjeom
korean_topik_6,k_4840,과외,Extracurricular work,gwaoe
korean_topik_6,k_4841,교내,Inside the school,gyonnae
korean_topik_6,k_4842,구15,Ward or  district,gu
korean_topik_6,k_4843,금요일,Friday,geumyoil
korean_topik_6,k_4844,김밥,Roll of rice and vegetables,gimbap
korean_topik_6,k_4845,내적,Internal,naejeok
korean_topik_6,k_4846,놀이터,Playground,noriteo
korean_topik_6,k_4847,다녀가다,Drop in for a short visit,danyeogada
korean_topik_6,k_4848,답장,An answer,dapjang
korean_topik_6,k_4849,마라톤,Marathon,maraton
korean_topik_6,k_4850,매스컴,Mass communication,maeseukeom
korean_topik_6,k_4851,무,"nothing,nil",mu
korean_topik_6,k_4862,사이좋다,Be on good terms with,saijota
korean_topik_6,k_4863,세상에,In the world,sesange
korean_topik_6,k_4864,수고,"toil,labor,pains",sugo
korean_topik_6,k_4865,수요일,Wednesday,suyoil
korean_topik_6,k_4866,슬퍼하다,"sorrow,feel sad",seulpeohada
korean_topik_6,k_4867,시금치,Spinach,sigeumchi
korean_topik_6,k_4868,신청서,"Application, application form",sincheongseo
korean_topik_6,k_4869,쓰레기통,Garbage can,sseuregitong
korean_topik_6,k_4870,아랫사람,Subordinate,araesaram
korean_topik_6,k_4871,앞쪽,"The front, the fore part",apjjok
korean_topik_6,k_4872,앨범,Album,aelbeom
korean_topik_6,k_4873,양,"A sheep, ram",yang
korean_topik_6,k_4874,여전하다,"Be unchanged, the same as before",yeojeonhada
korean_topik_6,k_4875,영남,The southeastern part of Korea,Yeongnam
korean_topik_6,k_4876,옥상,On the roof,oksang
korean_topik_6,k_4877,왼발,The right foot,oenbal
korean_topik_6,k_4878,운전하다,To drive,unjeonhada
korean_topik_6,k_4879,위,The stomach,wi
korean_topik_6,k_4880,일기,The weather,ilgi
korean_topik_6,k_4881,일자리,"A job, position",iljari
korean_topik_6,k_4882,자매,Sisters,jamae
korean_topik_6,k_4883,저번,"Last time, the other day",jeobeon
korean_topik_6,k_4884,전시장,An exhibition hall,jeonsijang
korean_topik_6,k_4885,절약,"thrift,savings,economy",jeoryak
korean_topik_6,k_4886,정답,The right answer,jeongdap
korean_topik_6,k_4887,정오,Noon,jeongo
korean_topik_6,k_4888,제대하다,Be discharged from the military,jedaehada
korean_topik_6,k_4889,졸다,"doze,take a nap",jolda
korean_topik_6,k_4890,즉석,"instantly,impromptu",jeukseok
korean_topik_6,k_4891,지방,"Fat, grease, lard",jibang
korean_topik_6,k_4892,차차,Gradually,chacha
korean_topik_6,k_4893,추측,"Guess, conjecture",chuchuk
korean_topik_6,k_4894,충고,"Advice, counsel, suggestion",chunggo
korean_topik_6,k_4895,코피,A nose bleed,kopi
korean_topik_6,k_4896,턱,"Reason, grounds",teok
korean_topik_6,k_4897,팩시밀리,"Facximile, fax",paeksillli
korean_topik_6,k_4898,한낮,Noon,hannaj
korean_topik_6,k_4899,할인,A discount,harin
korean_topik_6,k_4900,가득히,Full,gadeukhi
korean_topik_6,k_4901,간호,Nursing or  care,ganho
korean_topik_6,k_4902,갑,1) The first  2) the former,gap
korean_topik_6,k_4903,건너,The other or  opposite side,geonneo
korean_topik_6,k_4904,걷다,Walk on or  tread on,geotda
korean_topik_6,k_4905,겁나다,Be frightened or  scared,geomna-da
korean_topik_6,k_4906,고구마,Sweet potato,goguma
korean_topik_6,k_4907,국기,The national flag,gukgi
korean_topik_6,k_4908,금메달,Gold medal,geummjedal
korean_topik_6,k_4909,노트,A note,noteu
korean_topik_6,k_4910,눈감다,Close the eyes,nungamda
korean_topik_6,k_4911,눈뜨다,Open one’s eyes,nunteuda
korean_topik_6,k_4912,대화하다,To converse,daehwahada
korean_topik_6,k_4913,도마,A chopping board,doma
korean_topik_6,k_4914,동화책,A fairy tale,donghwachaek
korean_topik_6,k_4915,모집하다,Call/appeal for,mojiphada
korean_topik_6,k_4916,미워하다,Dislike,miwohada
korean_topik_6,k_4917,밤색,"Chestnut color, maroon",bamsae
korean_topik_6,k_4918,밥맛,Appetite,bapmat
korean_topik_6,k_4919,배우자,"A mate, life partner",baeuja
korean_topik_6,k_4920,복사,Reproduction,boksawa
korean_topik_6,k_4921,볶음밥,Frizzled rice,bokkeumbap
korean_topik_6,k_4922,성별,Sex distinction,seongbyeol
korean_topik_6,k_4923,세탁,Laundry,setak
korean_topik_6,k_4924,소문나다,A rumor starts,somun nada
korean_topik_6,k_4925,소용없다,To be useless,soyong eopta
korean_topik_6,k_4926,속상하다,Be distressing,soksanghada
korean_topik_6,k_4927,손수건,A handkerchief,sonsugeon
korean_topik_6,k_4928,송아지,"A calf,baby cow",songaji
korean_topik_6,k_4929,수돗물,Tap water,sudonmul
korean_topik_6,k_4930,수만,Tens of thousands,suman
korean_topik_6,k_4931,수입되다,To be imported,suip doeda
korean_topik_6,k_4932,수입품,An imported product,suip'um
korean_topik_6,k_4933,술자리,A banquet,suljari
korean_topik_6,k_4934,식기,An eating vessel,sikgi
korean_topik_6,k_4935,싼값,A low price,ssangap
korean_topik_6,k_4936,안,"A plan,proposal,suggestion",an
korean_topik_6,k_4937,안부,"safety,welfare",anbu
korean_topik_6,k_4938,양주,Foreign wine/liquors,yangju
korean_topik_6,k_4939,어린이날,Children’s Day (may 5th),ŏrininal
korean_topik_6,k_4940,영화배우,Movie actor,yonghwabaeu
korean_topik_6,k_4941,오른발,The right foot,ŏrŭnbal
korean_topik_6,k_4942,용서,"pardon,forgiveness",yongseo
korean_topik_6,k_4943,우편,"post,mail",upyeon
korean_topik_6,k_4944,이사하다,To move house,isahada
korean_topik_6,k_4945,일등,"First class, first class/grade",iltteung
korean_topik_6,k_4946,작아지다,Become smaller,jagajida
korean_topik_6,k_4947,정장,"Full dress, uniform",jeongjang
korean_topik_6,k_4948,좁히다,"Make narrow,restrict",jophida
korean_topik_6,k_4949,좋아,“That’s good”,joa
korean_topik_6,k_4950,죽,"In a very straight line, in a row",juk
korean_topik_6,k_4951,줄무늬,A stripe,julmunui
korean_topik_6,k_4952,지워지다,To be erased,jiwojida
korean_topik_6,k_4953,지저분하다,"Be messy, soiled, dirty",jijeobunhada
korean_topik_6,k_4954,진통,"Labor pains, travail",jintong
korean_topik_6,k_4955,찬성하다,"To approve, support (a plan)",chanseonghada
korean_topik_6,k_4956,참석,"Attendance, participation",chamseok
korean_topik_6,k_4957,초콜릿,Chocolate,chokollit
korean_topik_6,k_4958,최고급,The highest grade/class,choegogeup
korean_topik_6,k_4959,최상,"The best, the finest",choesang
korean_topik_6,k_4960,최악,The worst,choeak
korean_topik_6,k_4961,출국,Leaving a country,chulguk
korean_topik_6,k_4962,친해지다,"To get close, to get friendly",chinhhaejida
korean_topik_6,k_4963,코끝,The tip of one’s nose,kokkeut
korean_topik_6,k_4964,터미널,Terminal,teomineol
korean_topik_6,k_4965,피자,Pizza,pija
korean_topik_6,k_4966,한국적,Korean (adjective),hangukjeok
korean_topik_6,k_4967,햄,Ham,haem
korean_topik_6,k_4968,환영,Welcome,hwanyeong
korean_topik_6,k_4969,가로수,A roadside tree,garosu
korean_topik_6,k_4970,간식,Snack,gansik
korean_topik_6,k_4971,감,Persimmon,gam
korean_topik_6,k_4972,개다,To clear up or  become clear (weather),gaeda
korean_topik_6,k_4973,고급스럽다,To be high-class,gogeupseureopda
korean_topik_6,k_4974,고소하다,Taste of sesame oil or  taste of a nut,gosohada
korean_topik_6,k_4975,공주,A royal princess,gongju
korean_topik_6,k_4976,깨어지다,To waken,kkaeeojida
korean_topik_6,k_4977,남,The south,nam
korean_topik_6,k_4978,네거리,Crossroads,negeori
korean_topik_6,k_4979,노란색,Yellow,noransaek
korean_topik_6,k_4980,녹음하다,To record,nogeumhada
korean_topik_6,k_4981,달러,Dollar,dalleo
korean_topik_6,k_4982,대여섯,About five or six,daeyeoseot
korean_topik_6,k_4983,되돌아보다,To look back on,doedollaboda
korean_topik_6,k_4984,마사지,Massage,masaji
korean_topik_6,k_4985,만,10000,man
korean_topik_6,k_4986,먹히다,"to be eaten,swallowed",meokhida
korean_topik_6,k_4987,몸살,Flu aches and pains,momsal
korean_topik_6,k_4988,무더위,High humidity,mudeowi
korean_topik_6,k_4989,무용가,Dancer,muyongga
korean_topik_6,k_4990,박스,Box,bakseu
korean_topik_6,k_4991,반기다,"Rejoice, be glad of",bangida
korean_topik_6,k_4992,밥솥,Pressure cooker for rice,bapso
korean_topik_6,k_4993,베개,A pillow,begae
korean_topik_6,k_4994,벨트,Belt,belteu
korean_topik_6,k_4995,복사하다,"reproduce,copy",boksahada
korean_topik_6,k_4996,붓다,to be swollen,butda
korean_topik_6,k_4997,비,A monument,bi
korean_topik_6,k_4998,사계절,The four seasons,sagyejeol
korean_topik_6,k_4999,사과하다,To apologize,sagwahada
korean_topik_6,k_5000,사투리,A dialect,saturi
korean_topik_6,k_5001,상금,Prize money,sanggeum
korean_topik_6,k_5002,수저,A spoon,sujeo
korean_topik_6,k_5003,식욕,"appetite,desire",sigyok
korean_topik_6,k_5004,앞바다,The offing sea,apbada
korean_topik_6,k_5005,얄밉다,"Be offensive, mean",yalmipda
korean_topik_6,k_5006,양상추,Lettuce,yangsangchu
korean_topik_6,k_5007,여대생,Female college student,yeodaesaeng
korean_topik_6,k_5008,연기하다,"To be put off, postponed",yeongihada
korean_topik_6,k_5009,온라인,Online,onlain
korean_topik_6,k_5010,외갓집,one’s mother’s maiden home,oegajip
korean_topik_6,k_5011,외할머니,A maternal grandmother,oehwalmeoni
korean_topik_6,k_5012,유능하다,"To be competent,talented",yunreunghada
korean_topik_6,k_5013,유적지,Place where remains/cultural-historical remnants are,yujeokji
korean_topik_6,k_5014,음악가,A musician,eumakga
korean_topik_6,k_5015,응답하다,"An answer, a reply",eumgephada
korean_topik_6,k_5016,이롭다,Be good for,irropeuda
korean_topik_6,k_5017,이분,Divide into two,ibun
